Implementation,Mode,TestName,Status,ErrorIEV,OutputFile,NbPktSend,isPass,ErrorOUT,ErrorERR
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/462/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quant,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/701/quic_server_test_version_negociation0.iev,42.0,1.0,,
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/478/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1396/quic_server_test_version_negociation0.iev,26.0,0.0,,
quinn,server,quic_server_test_retry0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/128/quic_server_test_retry0.iev,18.0,0.0,"
","
"
quic-go,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1157/quic_server_test_version_negociation0.iev,81.0,1.0,,
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/891/quic_server_test_version_negociation0.iev,21.0,0.0,"
","
"
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/22/quic_server_test_retry0.iev,20.0,1.0,,
quic-go,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/22/quic_server_test_version_negociation0.iev,20.0,1.0,,
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1365/quic_server_test_version_negociation0.iev,32.0,0.0,,
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/70/quic_server_test_retry0.iev,15.0,1.0,,
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/811/quic_server_test_version_negociation0.iev,15.0,0.0,"
","
"
quant,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/768/quic_server_test_version_negociation0.iev,33.0,1.0,,
quant,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/703/quic_server_test_version_negociation0.iev,45.0,1.0,,
quiche,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/630/quic_server_test_retry0.iev,29.0,0.0,,
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/323/quic_server_test_retry0.iev,23.0,1.0,,
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/459/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/6/quic_server_test_retry0.iev,22.0,1.0,,
picoquic,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1015/quic_server_test_version_negociation0.iev,35.0,1.0,,
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/342/quic_server_test_retry0.iev,36.0,1.0,,
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/16/quic_server_test_retry0.iev,24.0,1.0,"
","
"
quinn,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/16/quic_server_test_version_negociation0.iev,24.0,0.0,"
","
"
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/801/quic_server_test_version_negociation0.iev,37.0,0.0,"
","
"
picoquic,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1061/quic_server_test_version_negociation0.iev,51.0,1.0,,
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/302/quic_server_test_retry0.iev,20.0,1.0,,
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/35/quic_server_test_retry0.iev,24.0,1.0,,
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/96/quic_server_test_retry0.iev,28.0,1.0,,
quant,server,quic_server_test_version_negociation0,,require  bytes_to_itoken(expected_itoken) = pkt.integrity_token+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/788/quic_server_test_version_negociation0.iev,2.0,0.0,,
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/68/quic_server_test_retry0.iev,21.0,1.0,,
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/344/quic_server_test_retry0.iev,22.0,1.0,,
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/858/quic_server_test_version_negociation0.iev,14.0,0.0,"
","
"
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/305/quic_server_test_retry0.iev,22.0,1.0,,
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1325/quic_server_test_version_negociation0.iev,21.0,0.0,,
picoquic,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1073/quic_server_test_version_negociation0.iev,41.0,1.0,,
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/309/quic_server_test_retry0.iev,21.0,1.0,,
quant,server,quic_server_test_version_negociation0,,require  bytes_to_itoken(expected_itoken) = pkt.integrity_token+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/757/quic_server_test_version_negociation0.iev,2.0,0.0,,
quic-go,server,quic_server_test_retry0,,Handshake not completed (undecryptable_packet_event),/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/412/quic_server_test_retry0.iev,7.0,0.0,"
","
"
picoquic,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1022/quic_server_test_version_negociation0.iev,43.0,1.0,,
quic-go,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1174/quic_server_test_version_negociation0.iev,76.0,1.0,,
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/868/quic_server_test_version_negociation0.iev,27.0,0.0,"
","
"
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/36/quic_server_test_retry0.iev,23.0,1.0,,
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/62/quic_server_test_retry0.iev,25.0,1.0,,
quic-go,server,quic_server_test_retry0,,Handshake not completed (undecryptable_packet_event),/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/463/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quiche,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/601/quic_server_test_retry0.iev,22.0,0.0,,
picoquic,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1091/quic_server_test_version_negociation0.iev,42.0,1.0,,
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/411/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quinn,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/195/quic_server_test_retry0.iev,15.0,1.0,,
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1370/quic_server_test_version_negociation0.iev,27.0,0.0,,
quant,server,quic_server_test_version_negociation0,,require  bytes_to_itoken(expected_itoken) = pkt.integrity_token+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/771/quic_server_test_version_negociation0.iev,2.0,0.0,,
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/415/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1323/quic_server_test_version_negociation0.iev,25.0,0.0,,
quic-go,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1126/quic_server_test_version_negociation0.iev,72.0,1.0,,
quinn,server,quic_server_test_retry0,,require  bytes_to_itoken(expected_itoken) = pkt.integrity_token+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/147/quic_server_test_retry0.iev,5.0,0.0,,
quiche,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1369/quic_server_test_version_negociation0.iev,27.0,0.0,,
quic-go,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1156/quic_server_test_version_negociation0.iev,70.0,1.0,,
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/479/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quant,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/719/quic_server_test_version_negociation0.iev,42.0,1.0,,
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/461/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quant,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/21/quic_server_test_retry0.iev,18.0,1.0,,
picoquic,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/21/quic_server_test_version_negociation0.iev,18.0,1.0,,
quiche,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/618/quic_server_test_retry0.iev,27.0,0.0,,
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/892/quic_server_test_version_negociation0.iev,27.0,0.0,"
","
"
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1361/quic_server_test_version_negociation0.iev,29.0,0.0,,
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/834/quic_server_test_version_negociation0.iev,21.0,0.0,"
","
"
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/496/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/824/quic_server_test_version_negociation0.iev,29.0,0.0,"
","
"
quinn,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/109/quic_server_test_retry0.iev,29.0,1.0,,
quic-go,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/439/quic_server_test_retry0.iev,7.0,0.0,"
","
"
quiche,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/661/quic_server_test_retry0.iev,26.0,0.0,,
quiche,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/658/quic_server_test_retry0.iev,28.0,0.0,,
quinn,server,quic_server_test_retry0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/135/quic_server_test_retry0.iev,13.0,0.0,"
","
"
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1362/quic_server_test_version_negociation0.iev,29.0,0.0,,
quiche,server,quic_server_test_retry0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/652/quic_server_test_retry0.iev,33.0,0.0,,
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1339/quic_server_test_version_negociation0.iev,27.0,0.0,,
picoquic,server,quic_server_test_version_negociation0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1065/quic_server_test_version_negociation0.iev,35.0,1.0,,
quinn,server,quic_server_test_version_negociation0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/842/quic_server_test_version_negociation0.iev,16.0,0.0,"
","
"
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/397/quic_server_test_retry0.iev,23.0,1.0,,
quinn,server,quic_server_test_retry0,,require ~_generating & ~queued_non_ack(scid) -> ack_credit(scid) > 0  # [5]+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/181/quic_server_test_retry0.iev,29.0,0.0,"
","
"
picoquic,server,quic_server_test_retry0,,No Error,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/385/quic_server_test_retry0.iev,23.0,1.0,,
quiche,server,quic_server_test_version_negociation0,,require conn_total_data(the_cid) > 0+,/home/user/Documents/QUIC-FormalVerification/results/server-retry-vn/1333/quic_server_test_version_negociation0.iev,33.0,0.0,,
